shipment_id,vehicle_id,gps_timestamp,current_latitude,current_longitude,gps_status,estimated_remaining_km
S219,V005,2026-03-30 07:37:00,49.60262,5.86968,Stopped,129
S220,V006,2026-03-30 06:13:00,49.6055,5.69316,Delayed,230
S220,V006,2026-03-30 06:24:00,49.60732,5.69909,On Route,211
S220,V006,2026-03-30 06:37:00,49.60853,5.70301,Delayed,193
S220,V006,2026-03-30 06:49:00,49.60932,5.70558,Delayed,183
S220,V006,2026-03-30 07:02:00,49.61056,5.70963,Delayed,173
S220,V006,2026-03-30 07:17:00,49.61182,5.71373,Delayed,155
S220,V006,2026-03-30 07:23:00,49.61365,5.71967,Delayed,147
S220,V006,2026-03-30 07:37:00,49.61439,5.72209,On Route,142
S220,V006,2026-03-30 07:52:00,49.61516,5.7246,Delayed,134
S220,V006,2026-03-30 08:07:00,49.61664,5.7294,Delayed,128
S221,V005,2026-03-30 06:10:00,49.92507,5.71897,On Route,171
S221,V005,2026-03-30 06:15:00,49.92458,5.72342,Delayed,154
S221,V005,2026-03-30 06:24:00,49.92385,5.73007,Delayed,140
S221,V005,2026-03-30 06:39:00,49.92361,5.73041,Stopped,139
S221,V005,2026-03-30 06:44:00,49.92339,5.73242,On Route,121
S221,V005,2026-03-30 06:57:00,49.92316,5.73457,On Route,105
S221,V005,2026-03-30 07:08:00,49.92326,5.7344,Stopped,103
S221,V005,2026-03-30 07:16:00,49.92268,5.7397,On Route,86
S221,V005,2026-03-30 07:27:00,49.92282,5.74003,Stopped,84
S221,V005,2026-03-30 07:34:00,49.92198,5.74762,On Route,67
S222,V007,2026-03-30 06:15:00,49.9517,6.01735,Stopped,181
S222,V007,2026-03-30 06:25:00,49.94828,6.01122,Delayed,171
S222,V007,2026-03-30 06:36:00,49.94704,6.00898,On Route,166
S222,V007,2026-03-30 06:41:00,49.94422,6.00394,On Route,157
S222,V007,2026-03-30 06:55:00,49.94443,6.00436,Stopped,157
S222,V007,2026-03-30 07:07:00,49.94338,6.00248,Delayed,148
S222,V007,2026-03-30 07:22:00,49.94351,6.00234,Stopped,148
S222,V007,2026-03-30 07:33:00,49.94167,5.99904,On Route,136
S222,V007,2026-03-30 07:39:00,49.93877,5.99384,Delayed,123
S222,V007,2026-03-30 07:45:00,49.93596,5.98881,On Route,115
S223,V008,2026-03-30 06:08:00,49.96128,5.62351,On Route,180
S223,V008,2026-03-30 06:19:00,49.95882,5.62438,Delayed,175
S223,V008,2026-03-30 06:27:00,49.95419,5.62602,On Route,168
S223,V008,2026-03-30 06:39:00,49.95411,5.62641,Stopped,166
S223,V008,2026-03-30 06:46:00,49.9512,5.62744,On Route,161
S223,V008,2026-03-30 06:52:00,49.95127,5.62755,Stopped,161
S223,V008,2026-03-30 07:06:00,49.94376,5.6302,Delayed,141
S223,V008,2026-03-30 07:15:00,49.94381,5.62986,Stopped,139
S223,V008,2026-03-30 07:28:00,49.94084,5.63091,On Route,134
S223,V008,2026-03-30 07:36:00,49.93602,5.63262,On Route,125
S224,V006,2026-03-30 06:06:00,49.56103,5.71705,Delayed,171
S224,V006,2026-03-30 06:18:00,49.56728,5.71722,Delayed,157
S224,V006,2026-03-30 06:26:00,49.56759,5.71715,Stopped,156
S224,V006,2026-03-30 06:37:00,49.57063,5.71724,Delayed,143
S224,V006,2026-03-30 06:44:00,49.57613,5.71739,On Route,129
S224,V006,2026-03-30 06:55:00,49.58385,5.71759,On Route,109
S224,V006,2026-03-30 07:05:00,49.58839,5.71772,Delayed,96
S224,V006,2026-03-30 07:19:00,49.58799,5.7176,Stopped,96
S224,V006,2026-03-30 07:31:00,49.59224,5.71772,Delayed,89
S224,V006,2026-03-30 07:45:00,49.59957,5.71793,On Route,76
S225,V007,2026-03-30 06:10:00,49.64845,6.32803,Delayed,230
S225,V007,2026-03-30 06:18:00,49.65375,6.33221,Delayed,214
S225,V007,2026-03-30 06:28:00,49.65633,6.33424,On Route,198
S225,V007,2026-03-30 06:33:00,49.66158,6.33838,On Route,190
S225,V007,2026-03-30 06:41:00,49.6664,6.34217,Delayed,175
S225,V007,2026-03-30 06:49:00,49.67064,6.34551,Delayed,160
S225,V007,2026-03-30 07:02:00,49.67021,6.3453,Stopped,160
S225,V007,2026-03-30 07:16:00,49.67226,6.34691,On Route,147
S225,V007,2026-03-30 07:31:00,49.67184,6.34731,Stopped,146
S225,V007,2026-03-30 07:39:00,49.67492,6.34971,Delayed,131
S226,V004,2026-03-30 06:14:00,49.5248,5.98922,On Route,165
S226,V004,2026-03-30 06:23:00,49.52478,5.9858,Delayed,160
S226,V004,2026-03-30 06:35:00,49.52474,5.97994,On Route,155
S226,V004,2026-03-30 06:40:00,49.52472,5.97715,Delayed,138
S226,V004,2026-03-30 06:45:00,49.52514,5.97669,Stopped,136
S226,V004,2026-03-30 06:54:00,49.5251,5.97187,On Route,118
S226,V004,2026-03-30 07:05:00,49.52506,5.96797,Delayed,102
S226,V004,2026-03-30 07:17:00,49.52502,5.96263,On Route,87
S226,V004,2026-03-30 07:29:00,49.52456,5.96243,Stopped,86
S226,V004,2026-03-30 07:43:00,49.52503,5.96205,Stopped,85
S227,V002,2026-03-30 06:08:00,49.51487,5.54756,Stopped,232
S227,V002,2026-03-30 06:13:00,49.51527,5.54743,Stopped,230
S227,V002,2026-03-30 06:19:00,49.51564,5.54719,Stopped,230
S227,V002,2026-03-30 06:28:00,49.51428,5.55475,On Route,223
S227,V002,2026-03-30 06:37:00,49.51319,5.56078,Delayed,206
S227,V002,2026-03-30 06:43:00,49.51286,5.56042,Stopped,205
S227,V002,2026-03-30 06:57:00,49.5122,5.56428,On Route,196
S227,V002,2026-03-30 07:10:00,49.51122,5.57002,Delayed,188
S227,V002,2026-03-30 07:19:00,49.51096,5.56999,Stopped,187
S227,V002,2026-03-30 07:27:00,49.50988,5.57654,Delayed,167
S228,V002,2026-03-30 06:06:00,49.63205,5.79659,Stopped,210
S228,V002,2026-03-30 06:14:00,49.62949,5.80399,On Route,204
S228,V002,2026-03-30 06:25:00,49.62752,5.80968,On Route,185
S228,V002,2026-03-30 06:33:00,49.62591,5.81434,On Route,170
S228,V002,2026-03-30 06:42:00,49.62617,5.81435,Stopped,169
S228,V002,2026-03-30 06:48:00,49.62613,5.814,Stopped,167
S228,V002,2026-03-30 06:59:00,49.62504,5.81713,On Route,151
S228,V002,2026-03-30 07:10:00,49.62268,5.82394,Delayed,140
S228,V002,2026-03-30 07:17:00,49.62189,5.82622,On Route,122
S228,V002,2026-03-30 07:23:00,49.6217,5.82659,Stopped,120
S229,V003,2026-03-30 06:15:00,49.72728,5.60552,On Route,247
S229,V003,2026-03-30 06:21:00,49.72723,5.60529,Stopped,245
S229,V003,2026-03-30 06:32:00,49.72315,5.60318,Delayed,236
S229,V003,2026-03-30 06:41:00,49.72308,5.60302,Stopped,235
S229,V003,2026-03-30 06:52:00,49.72078,5.60183,Delayed,218
S229,V003,2026-03-30 06:59:00,49.71744,5.60011,On Route,201
S229,V003,2026-03-30 07:10:00,49.71721,5.60022,Stopped,199
S229,V003,2026-03-30 07:16:00,49.7118,5.59743,On Route,187
S229,V003,2026-03-30 07:30:00,49.70941,5.5962,On Route,181
S229,V003,2026-03-30 07:39:00,49.70636,5.59462,Delayed,173
S230,V004,2026-03-30 06:08:00,49.94162,6.1997,Stopped,205
S230,V004,2026-03-30 06:23:00,49.93749,6.19441,On Route,189
S230,V004,2026-03-30 06:28:00,49.93366,6.18949,Delayed,175
S230,V004,2026-03-30 06:37:00,49.93175,6.18704,On Route,155
S230,V004,2026-03-30 06:44:00,49.93148,6.18686,Stopped,155
S230,V004,2026-03-30 06:51:00,49.92903,6.18371,On Route,136
S230,V004,2026-03-30 07:01:00,49.92534,6.17898,On Route,118
S230,V004,2026-03-30 07:07:00,49.92346,6.17656,On Route,105
S230,V004,2026-03-30 07:21:00,49.91972,6.17177,On Route,100
S230,V004,2026-03-30 07:33:00,49.91492,6.16561,Delayed,95
S231,V004,2026-03-30 06:07:00,49.73455,5.55003,On Route,214
S231,V004,2026-03-30 06:19:00,49.73367,5.55247,On Route,199
S231,V004,2026-03-30 06:34:00,49.73151,5.55851,Delayed,186
S231,V004,2026-03-30 06:39:00,49.73032,5.56182,Delayed,167
S231,V004,2026-03-30 06:52:00,49.72903,5.5654,Delayed,152
S231,V004,2026-03-30 07:04:00,49.72939,5.56581,Stopped,150
S231,V004,2026-03-30 07:11:00,49.72817,5.56921,On Route,145
S231,V004,2026-03-30 07:21:00,49.72575,5.57593,Delayed,136
S231,V004,2026-03-30 07:31:00,49.72501,5.57799,Delayed,118
S231,V004,2026-03-30 07:42:00,49.72283,5.58407,On Route,107
S232,V002,2026-03-30 06:10:00,49.9824,6.37755,Stopped,264
S232,V002,2026-03-30 06:19:00,49.97693,6.37838,Delayed,251
S232,V002,2026-03-30 06:33:00,49.97471,6.37872,On Route,236
S232,V002,2026-03-30 06:47:00,49.97016,6.37941,On Route,217
S232,V002,2026-03-30 06:59:00,49.96647,6.37997,Delayed,212
S232,V002,2026-03-30 07:08:00,49.96612,6.38015,Stopped,210
S232,V002,2026-03-30 07:17:00,49.96618,6.37981,Stopped,209
S232,V002,2026-03-30 07:29:00,49.95946,6.38084,On Route,204
S232,V002,2026-03-30 07:34:00,49.95619,6.38134,On Route,196
S232,V002,2026-03-30 07:44:00,49.9524,6.38192,Delayed,178
S233,V001,2026-03-30 06:09:00,49.52541,5.63778,Stopped,278
S233,V001,2026-03-30 06:20:00,49.52971,5.6445,On Route,267
S233,V001,2026-03-30 06:32:00,49.53012,5.64429,Stopped,267
S233,V001,2026-03-30 06:43:00,49.532,5.64723,Delayed,250
S233,V001,2026-03-30 06:52:00,49.5362,5.65381,Delayed,242
S233,V001,2026-03-30 07:06:00,49.53921,5.65851,Delayed,232
S233,V001,2026-03-30 07:20:00,49.54247,5.66363,Delayed,217
S233,V001,2026-03-30 07:29:00,49.54576,5.66877,On Route,206
S233,V001,2026-03-30 07:38:00,49.54818,5.67257,On Route,195
S233,V001,2026-03-30 07:51:00,49.54953,5.67468,Delayed,176
S234,V003,2026-03-30 06:10:00,49.6878,6.37636,Stopped,261
S234,V003,2026-03-30 06:21:00,49.68797,6.37223,Delayed,242
S234,V003,2026-03-30 06:32:00,49.68817,6.36747,Delayed,237
S234,V003,2026-03-30 06:40:00,49.68844,6.36094,On Route,223
S234,V003,2026-03-30 06:54:00,49.68845,6.36057,Stopped,221
S234,V003,2026-03-30 07:01:00,49.68855,6.35825,Delayed,204
S234,V003,2026-03-30 07:14:00,49.6888,6.35223,Delayed,185
S234,V003,2026-03-30 07:19:00,49.68909,6.34521,Delayed,178
S234,V003,2026-03-30 07:29:00,49.68938,6.33823,Delayed,170
S234,V003,2026-03-30 07:39:00,49.68897,6.33802,Stopped,169
S235,V001,2026-03-30 06:07:00,49.56037,6.08486,Stopped,201
S235,V001,2026-03-30 06:16:00,49.56647,6.08899,On Route,192
S235,V001,2026-03-30 06:28:00,49.56628,6.08948,Stopped,192
S235,V001,2026-03-30 06:35:00,49.56647,6.08909,Stopped,192
S235,V001,2026-03-30 06:43:00,49.56685,6.08911,Stopped,192
S235,V001,2026-03-30 06:54:00,49.57085,6.09183,On Route,173
S235,V001,2026-03-30 07:05:00,49.57711,6.09607,On Route,159
S235,V001,2026-03-30 07:18:00,49.58364,6.1005,Delayed,147
S235,V001,2026-03-30 07:33:00,49.58938,6.10439,Delayed,128
S235,V001,2026-03-30 07:40:00,49.589,6.10404,Stopped,128
S236,V003,2026-03-30 06:09:00,49.90457,6.15869,On Route,275
S236,V003,2026-03-30 06:24:00,49.90417,6.15878,Stopped,274
S236,V003,2026-03-30 06:36:00,49.89997,6.15987,Delayed,266
S236,V003,2026-03-30 06:41:00,49.89331,6.1616,Delayed,257
S236,V003,2026-03-30 06:46:00,49.88872,6.1628,Delayed,240
S236,V003,2026-03-30 07:00:00,49.88852,6.16294,Stopped,238
S236,V003,2026-03-30 07:07:00,49.88634,6.16351,Delayed,222
S236,V003,2026-03-30 07:16:00,49.87928,6.16534,Delayed,203
S236,V003,2026-03-30 07:29:00,49.87164,6.16732,On Route,187
S236,V003,2026-03-30 07:40:00,49.87135,6.16773,Stopped,185
S237,V009,2026-03-30 06:09:00,49.53715,6.15844,Delayed,227
S237,V009,2026-03-30 06:21:00,49.53695,6.15834,Stopped,225
S237,V009,2026-03-30 06:35:00,49.54407,6.16146,Delayed,215
S237,V009,2026-03-30 06:44:00,49.5445,6.16173,Stopped,213
S237,V009,2026-03-30 06:58:00,49.55017,6.16421,On Route,197
S237,V009,2026-03-30 07:05:00,49.5505,6.16378,Stopped,197
S237,V009,2026-03-30 07:17:00,49.55286,6.16482,On Route,189
S237,V009,2026-03-30 07:25:00,49.55283,6.16508,Stopped,187
S237,V009,2026-03-30 07:36:00,49.5596,6.16806,On Route,177
S237,V009,2026-03-30 07:50:00,49.5665,6.17109,Delayed,171
S238,V005,2026-03-30 06:11:00,49.55629,6.34299,On Route,138
S238,V005,2026-03-30 06:19:00,49.55437,6.33529,On Route,127
S238,V005,2026-03-30 06:27:00,49.55317,6.33049,Delayed,113
S238,V005,2026-03-30 06:40:00,49.55161,6.32423,On Route,95
S238,V005,2026-03-30 06:55:00,49.551,6.32179,On Route,90
S238,V005,2026-03-30 07:00:00,49.5506,6.32132,Stopped,90
S238,V005,2026-03-30 07:10:00,49.54902,6.31487,Delayed,83
S238,V005,2026-03-30 07:18:00,49.54758,6.30895,On Route,63
S238,V005,2026-03-30 07:31:00,49.54629,6.30368,On Route,43
S238,V005,2026-03-30 07:37:00,49.54531,6.29966,Delayed,34
S239,V008,2026-03-30 06:08:00,49.71242,5.87388,Delayed,262
S239,V008,2026-03-30 06:13:00,49.70954,5.86907,On Route,247
S239,V008,2026-03-30 06:22:00,49.70598,5.86312,On Route,233
S239,V008,2026-03-30 06:29:00,49.70279,5.85779,Delayed,226
S239,V008,2026-03-30 06:42:00,49.70153,5.85569,Delayed,214
S239,V008,2026-03-30 06:55:00,49.70153,5.85559,Stopped,214
S239,V008,2026-03-30 07:10:00,49.70192,5.85567,Stopped,213
S239,V008,2026-03-30 07:19:00,49.70079,5.85379,On Route,195
S239,V008,2026-03-30 07:26:00,49.69873,5.85035,On Route,189
S239,V008,2026-03-30 07:41:00,49.69601,5.84582,On Route,174
S240,V001,2026-03-30 06:14:00,49.62091,5.58016,Delayed,141
S240,V001,2026-03-30 06:26:00,49.62103,5.57974,Stopped,139
S240,V001,2026-03-30 06:32:00,49.62245,5.58307,On Route,133
S240,V001,2026-03-30 06:47:00,49.62441,5.58765,On Route,121
S240,V001,2026-03-30 06:55:00,49.62622,5.59187,Delayed,107
S240,V001,2026-03-30 07:03:00,49.6292,5.59884,On Route,102
S240,V001,2026-03-30 07:08:00,49.62931,5.59872,Stopped,100
S240,V001,2026-03-30 07:15:00,49.62929,5.59861,Stopped,99
S240,V001,2026-03-30 07:21:00,49.63174,5.60432,Delayed,90
S240,V001,2026-03-30 07:31:00,49.6328,5.60681,Delayed,74
S241,V004,2026-03-30 06:05:00,49.67128,6.4136,On Route,146
S241,V004,2026-03-30 06:12:00,49.67103,6.41316,Stopped,146
S241,V004,2026-03-30 06:22:00,49.67083,6.41008,Delayed,140
S241,V004,2026-03-30 06:31:00,49.67048,6.40448,Delayed,128
S241,V004,2026-03-30 06:46:00,49.67012,6.39885,On Route,108
S241,V004,2026-03-30 06:55:00,49.66975,6.39292,On Route,101
S241,V004,2026-03-30 07:03:00,49.66945,6.39313,Stopped,100
S241,V004,2026-03-30 07:16:00,49.66906,6.38686,Delayed,84
S241,V004,2026-03-30 07:29:00,49.66861,6.37966,Delayed,72
S241,V004,2026-03-30 07:34:00,49.66836,6.37576,Delayed,64
S242,V006,2026-03-30 06:09:00,49.94802,6.1988,On Route,190
S242,V006,2026-03-30 06:16:00,49.94807,6.19843,Stopped,188
S242,V006,2026-03-30 06:31:00,49.94562,6.19095,On Route,169
S242,V006,2026-03-30 06:43:00,49.94322,6.18361,Delayed,164
S242,V006,2026-03-30 06:52:00,49.94209,6.18017,On Route,147
S242,V006,2026-03-30 07:04:00,49.94136,6.17793,On Route,130
S242,V006,2026-03-30 07:16:00,49.93913,6.17111,On Route,113
S242,V006,2026-03-30 07:23:00,49.93808,6.16793,On Route,96
S242,V006,2026-03-30 07:28:00,49.93802,6.16748,Stopped,95
S242,V006,2026-03-30 07:38:00,49.93828,6.16792,Stopped,93
S243,V005,2026-03-30 06:06:00,49.90442,6.0843,Delayed,255
S243,V005,2026-03-30 06:15:00,49.9043,6.08452,Stopped,253
S243,V005,2026-03-30 06:28:00,49.90427,6.08459,Stopped,251
S243,V005,2026-03-30 06:40:00,49.90396,6.08164,Delayed,234
S243,V005,2026-03-30 06:49:00,49.90445,6.08137,Stopped,234
S243,V005,2026-03-30 07:02:00,49.9049,6.08096,Stopped,234
S243,V005,2026-03-30 07:07:00,49.90446,6.07696,Delayed,217
S243,V005,2026-03-30 07:22:00,49.90424,6.07673,Stopped,216
S243,V005,2026-03-30 07:32:00,49.90375,6.07653,Stopped,214
S243,V005,2026-03-30 07:44:00,49.903,6.06949,Delayed,195
S244,V001,2026-03-30 06:09:00,49.7244,5.96667,On Route,285
S244,V001,2026-03-30 06:16:00,49.72445,5.96713,Stopped,284
S244,V001,2026-03-30 06:25:00,49.73104,5.96746,Delayed,271
S244,V001,2026-03-30 06:32:00,49.7338,5.9676,Delayed,261
S244,V001,2026-03-30 06:37:00,49.73395,5.96733,Stopped,259
S244,V001,2026-03-30 06:51:00,49.74005,5.96765,On Route,240
S244,V001,2026-03-30 06:56:00,49.7423,5.96776,Delayed,228
S244,V001,2026-03-30 07:11:00,49.74279,5.96824,Stopped,228
S244,V001,2026-03-30 07:25:00,49.74803,5.9685,Delayed,222
S244,V001,2026-03-30 07:38:00,49.75212,5.9687,On Route,215
S245,V008,2026-03-30 06:07:00,49.55713,5.58328,On Route,242
S245,V008,2026-03-30 06:17:00,49.55749,5.58722,On Route,226
S245,V008,2026-03-30 06:29:00,49.55817,5.59457,Delayed,210
S245,V008,2026-03-30 06:39:00,49.5587,5.60028,Delayed,200
S245,V008,2026-03-30 06:53:00,49.55904,5.60401,On Route,191
S245,V008,2026-03-30 07:03:00,49.55928,5.60664,On Route,180
S245,V008,2026-03-30 07:13:00,49.5595,5.60688,Stopped,178
S245,V008,2026-03-30 07:28:00,49.55989,5.61113,On Route,172
S245,V008,2026-03-30 07:34:00,49.55954,5.6114,Stopped,170
S245,V008,2026-03-30 07:48:00,49.56025,5.61911,On Route,158
S246,V009,2026-03-30 06:13:00,49.9992,6.13043,Stopped,179
S246,V009,2026-03-30 06:22:00,49.99915,6.1302,Stopped,177
S246,V009,2026-03-30 06:30:00,49.99588,6.12794,On Route,161
S246,V009,2026-03-30 06:38:00,49.99268,6.12574,Delayed,153
S246,V009,2026-03-30 06:48:00,49.98741,6.1221,Delayed,135
S246,V009,2026-03-30 06:58:00,49.98403,6.11977,On Route,128
S246,V009,2026-03-30 07:06:00,49.98401,6.1195,Stopped,127
S246,V009,2026-03-30 07:14:00,49.98434,6.11998,Stopped,125
S246,V009,2026-03-30 07:28:00,49.97937,6.11655,Delayed,116
S246,V009,2026-03-30 07:38:00,49.97379,6.1127,Delayed,101
S247,V002,2026-03-30 06:07:00,49.54762,5.92338,On Route,195
S247,V002,2026-03-30 06:13:00,49.55188,5.92485,On Route,175
S247,V002,2026-03-30 06:18:00,49.55871,5.92719,On Route,157
S247,V002,2026-03-30 06:31:00,49.55838,5.92677,Stopped,155
S247,V002,2026-03-30 06:38:00,49.5654,5.92919,Delayed,139
S247,V002,2026-03-30 06:47:00,49.57124,5.9312,Delayed,127
S247,V002,2026-03-30 07:01:00,49.57504,5.93251,On Route,112
S247,V002,2026-03-30 07:07:00,49.57516,5.933,Stopped,112
S247,V002,2026-03-30 07:22:00,49.57558,5.93345,Stopped,111
S247,V002,2026-03-30 07:31:00,49.58168,5.93554,Delayed,93
S248,V008,2026-03-30 06:14:00,49.85029,6.23054,On Route,275
S248,V008,2026-03-30 06:24:00,49.85016,6.23069,Stopped,274
S248,V008,2026-03-30 06:30:00,49.85042,6.22764,Delayed,261
S248,V008,2026-03-30 06:35:00,49.85073,6.22387,On Route,246
S248,V008,2026-03-30 06:46:00,49.85075,6.22389,Stopped,244
S248,V008,2026-03-30 06:53:00,49.85107,6.21997,Delayed,229
S248,V008,2026-03-30 07:04:00,49.85126,6.21773,On Route,218
S248,V008,2026-03-30 07:10:00,49.85104,6.21811,Stopped,217
S248,V008,2026-03-30 07:19:00,49.85135,6.21441,Delayed,209
S248,V008,2026-03-30 07:26:00,49.85176,6.20951,Delayed,197
S249,V005,2026-03-30 06:13:00,49.96938,5.75902,Stopped,207
S249,V005,2026-03-30 06:26:00,49.96779,5.75756,On Route,201
S249,V005,2026-03-30 06:36:00,49.96809,5.75707,Stopped,201
S249,V005,2026-03-30 06:48:00,49.96536,5.75458,On Route,183
S249,V005,2026-03-30 06:54:00,49.96499,5.75453,Stopped,183
S249,V005,2026-03-30 07:03:00,49.95958,5.74957,Delayed,163
S249,V005,2026-03-30 07:18:00,49.95429,5.74472,On Route,150
S249,V005,2026-03-30 07:26:00,49.94853,5.73944,On Route,143
S249,V005,2026-03-30 07:35:00,49.9481,5.7391,Stopped,142
S249,V005,2026-03-30 07:45:00,49.94384,5.73519,Delayed,135
S250,V001,2026-03-30 06:15:00,49.71703,6.43249,Stopped,290
S250,V001,2026-03-30 06:23:00,49.718,6.42916,On Route,273
S250,V001,2026-03-30 06:30:00,49.7177,6.42913,Stopped,272
S250,V001,2026-03-30 06:36:00,49.7177,6.42876,Stopped,270
S250,V001,2026-03-30 06:47:00,49.71805,6.42901,Stopped,270
S250,V001,2026-03-30 06:54:00,49.71944,6.42427,On Route,259
S250,V001,2026-03-30 07:08:00,49.72071,6.41994,On Route,246
S250,V001,2026-03-30 07:23:00,49.72234,6.41438,Delayed,234
S250,V001,2026-03-30 07:32:00,49.72371,6.40968,Delayed,224
S250,V001,2026-03-30 07:44:00,49.72575,6.40272,On Route,204
S251,V007,2026-03-30 06:08:00,49.79562,6.03633,Delayed,208
S251,V007,2026-03-30 06:23:00,49.79554,6.036,Stopped,207
S251,V007,2026-03-30 06:30:00,49.79382,6.0323,On Route,190
S251,V007,2026-03-30 06:44:00,49.79084,6.02592,Delayed,170
S251,V007,2026-03-30 06:53:00,49.78826,6.02037,Delayed,165
S251,V007,2026-03-30 06:58:00,49.78612,6.0158,Delayed,147
S251,V007,2026-03-30 07:09:00,49.7864,6.01556,Stopped,146
S251,V007,2026-03-30 07:20:00,49.78349,6.00935,Delayed,128
S251,V007,2026-03-30 07:32:00,49.78033,6.00258,Delayed,115
S251,V007,2026-03-30 07:41:00,49.78005,6.00272,Stopped,115
S252,V008,2026-03-30 06:05:00,49.70502,6.07213,Stopped,176
S252,V008,2026-03-30 06:15:00,49.70454,6.07201,Stopped,174
S252,V008,2026-03-30 06:30:00,49.70246,6.06575,Delayed,167
S252,V008,2026-03-30 06:43:00,49.70085,6.0609,On Route,151
S252,V008,2026-03-30 06:51:00,49.69836,6.05339,On Route,134
S252,V008,2026-03-30 07:01:00,49.69622,6.04692,Delayed,118
S252,V008,2026-03-30 07:06:00,49.69518,6.0438,Delayed,106
S252,V008,2026-03-30 07:19:00,49.69296,6.03708,On Route,98
S252,V008,2026-03-30 07:26:00,49.69083,6.03068,Delayed,92
S252,V008,2026-03-30 07:41:00,49.68964,6.02706,Delayed,80
S253,V004,2026-03-30 06:06:00,49.52189,6.24514,On Route,239
S253,V004,2026-03-30 06:11:00,49.52365,6.24346,On Route,221
S253,V004,2026-03-30 06:17:00,49.52832,6.239,On Route,212
S253,V004,2026-03-30 06:26:00,49.52841,6.23889,Stopped,210
S253,V004,2026-03-30 06:35:00,49.5317,6.23575,Delayed,205
S253,V004,2026-03-30 06:44:00,49.53514,6.23246,Delayed,197
S253,V004,2026-03-30 06:50:00,49.53522,6.23234,Stopped,196
S253,V004,2026-03-30 07:02:00,49.54086,6.22695,On Route,183
S253,V004,2026-03-30 07:13:00,49.54624,6.22181,Delayed,171
S253,V004,2026-03-30 07:23:00,49.552,6.21631,On Route,154
S254,V009,2026-03-30 06:15:00,49.85662,5.9481,Delayed,201
S254,V009,2026-03-30 06:21:00,49.85599,5.94416,Delayed,194
S254,V009,2026-03-30 06:35:00,49.85566,5.94452,Stopped,193
S254,V009,2026-03-30 06:49:00,49.85527,5.94205,On Route,176
S254,V009,2026-03-30 06:54:00,49.85446,5.93698,Delayed,164
S254,V009,2026-03-30 07:04:00,49.85391,5.93351,Delayed,150
S254,V009,2026-03-30 07:09:00,49.85356,5.93132,On Route,132
S254,V009,2026-03-30 07:22:00,49.8526,5.92525,Delayed,112
S254,V009,2026-03-30 07:32:00,49.85199,5.92142,Delayed,100
S254,V009,2026-03-30 07:38:00,49.85101,5.91524,Delayed,93
S255,V007,2026-03-30 06:05:00,49.85005,5.87253,On Route,173
S255,V007,2026-03-30 06:12:00,49.85072,5.8676,Delayed,153
S255,V007,2026-03-30 06:21:00,49.85109,5.86752,Stopped,153
S255,V007,2026-03-30 06:36:00,49.8517,5.86295,On Route,139
S255,V007,2026-03-30 06:50:00,49.85238,5.85786,Delayed,123
S255,V007,2026-03-30 06:58:00,49.85204,5.85765,Stopped,121
S255,V007,2026-03-30 07:07:00,49.8525,5.85752,Stopped,119
S255,V007,2026-03-30 07:14:00,49.85313,5.85279,Delayed,104
S255,V007,2026-03-30 07:19:00,49.8538,5.84768,On Route,84
S255,V007,2026-03-30 07:31:00,49.85439,5.84323,Delayed,75
S256,V002,2026-03-30 06:12:00,49.99661,5.5052,Stopped,172
S256,V002,2026-03-30 06:20:00,49.99627,5.50505,Stopped,170
S256,V002,2026-03-30 06:29:00,49.99281,5.50967,Delayed,159
S256,V002,2026-03-30 06:43:00,49.98866,5.51521,Delayed,141
S256,V002,2026-03-30 06:52:00,49.98846,5.51533,Stopped,140
S256,V002,2026-03-30 07:06:00,49.9885,5.51549,Stopped,140
S256,V002,2026-03-30 07:15:00,49.98693,5.51759,On Route,129
S256,V002,2026-03-30 07:22:00,49.98479,5.52045,On Route,121
S256,V002,2026-03-30 07:36:00,49.98487,5.52072,Stopped,120
S256,V002,2026-03-30 07:50:00,49.98498,5.52118,Stopped,118
S257,V008,2026-03-30 06:10:00,49.60481,5.50566,On Route,182
S257,V008,2026-03-30 06:17:00,49.6052,5.51302,On Route,176
S257,V008,2026-03-30 06:27:00,49.60551,5.51295,Stopped,175
S257,V008,2026-03-30 06:35:00,49.60576,5.51794,Delayed,167
S257,V008,2026-03-30 06:47:00,49.60565,5.51822,Stopped,165
S257,V008,2026-03-30 07:00:00,49.60585,5.52208,Delayed,150
S257,V008,2026-03-30 07:07:00,49.60623,5.52937,On Route,139
S257,V008,2026-03-30 07:20:00,49.60657,5.52958,Stopped,138
S257,V008,2026-03-30 07:35:00,49.60681,5.53452,Delayed,125
S257,V008,2026-03-30 07:50:00,49.60708,5.53986,On Route,107
S258,V006,2026-03-30 06:11:00,49.58893,6.36626,Stopped,238
S258,V006,2026-03-30 06:19:00,49.59189,6.36542,Delayed,233
S258,V006,2026-03-30 06:24:00,49.5959,6.36429,Delayed,222
S258,V006,2026-03-30 06:33:00,49.59571,6.36388,Stopped,221
S258,V006,2026-03-30 06:48:00,49.59613,6.36399,Stopped,221
S258,V006,2026-03-30 06:53:00,49.60176,6.36241,Delayed,204
S258,V006,2026-03-30 07:07:00,49.60197,6.36218,Stopped,204
S258,V006,2026-03-30 07:21:00,49.60888,6.36024,On Route,184
S258,V006,2026-03-30 07:36:00,49.60883,6.35992,Stopped,182
S258,V006,2026-03-30 07:50:00,49.60914,6.35945,Stopped,182
